created_at,text
Apr 25,"['RT', '@little_lochness:', 'Told', 'my', 'girlfriend', '@tacobell', 'no', 'longer', 'sells', 'nacho', 'fries...', 'https://t.co/ci8BHUhU3L']"
Apr 25,"['@ndrewwhitehead', '@AnabaptistRev', '@derryprenkert', '@ronald_long', '@joshuagriffin', '@boss_hogge', '@curtishoneycutt', '@AWSmith51…', 'https://t.co/Dd0nXTe1lB']"
Apr 25,"['Kudos', 'to', '@tacobell', 'for', 'being', 'the', 'spork', 'back.', 'Solid', 'move.']"
Apr 25,"['@tacobell', 'needs', 'to', 'give', 'a', 'special', 'reward', 'to', 'that', 'one', 'lady', '(we', 'all', 'recognize', 'her', 'voice)', 'that', 'has', 'been', 'there', 'forever…', 'https://t.co/hk9kjvqriG']"
Apr 25,"['@ndrewwhitehead', '@AnabaptistRev', '@derryprenkert', '@ronald_long', '@joshuagriffin', '@boss_hogge', '@curtishoneycutt', '@AWSmith51…', 'https://t.co/kuxzCnddUw']"
Apr 25,"['@tacobell', 'how', 'do', 'you', 'discontinue', 'the', 'meximelt??']"
Apr 25,"['I', 'want', 'someone', 'who', 'will', 'take', 'out', 'my', 'hair', 'like', '@iambeau', 'does', 'for', '@stassi', 'and', 'then', 'eat', '@tacobell']"
Apr 25,"['No', '@tacobell', 'in', 'Denmark.', 'So', 'yeah...']"
Apr 25,"['@tacobell', 'no', 'more', 'Beef', 'Meximelt?!?', ':(.', '#travesty.', '#killingme']"
Apr 25,"['@tacobell', 'I’m', 'so', 'mad.', 'I', 'order,', 'the', 'guy', 'up', 'there', 'gives', 'me', 'a', 'drink', 'no', 'straw...', 'drops', 'my', 'change', 'and', 'asks', '“do', 'you', 'wanna…', 'https://t.co/O4a4sVZboj']"
Apr 25,"['@hbkd1973', '@feedme_tacobell', 'Ron', 'created', 'the', 'Cobra', 'design.', 'Such', 'an', 'amazing', 'artist']"
Apr 25,"['RT', '@DraxProject:', '@barbidoll', '@tacobell']"
Apr 25,"['RT', '@iHeartRadio:', 'RT', 'to', 'vote', 'for', '#Beliebers', 'for', '@tacobell', '#BestFanArmy!', '#iHeartAwards', '|', '@justinbieber', 'https://t.co/n4AuNOKp2l']"
Apr 25,"['RT', '@iHeartRadio:', 'RT', 'to', 'vote', 'for', '#Beliebers', 'for', '@tacobell', '#BestFanArmy!', '#iHeartAwards', '|', '@justinbieber', 'https://t.co/n4AuNOKp2l']"
Apr 25,"['I', 'feel', 'cheated', '@tacobell', 'https://t.co/8qanDFB6LW']"
Apr 25,"['RT', '@little_lochness:', 'Told', 'my', 'girlfriend', '@tacobell', 'no', 'longer', 'sells', 'nacho', 'fries...', 'https://t.co/ci8BHUhU3L']"
Apr 25,"['Talked', 'myself', 'into', 'going', 'to', '@McDonalds', 'today.', 'Ordered', '3', 'cheeseburgers', 'with', 'only', 'ketchup', 'and', 'got', '3', 'burgers', 'with', 'ever…', 'https://t.co/4X7CRmbJBI']"
Apr 25,"['I', 'just', 'used', '@Postmates', 'for', 'the', 'first', 'time.', 'I', 'got', 'tons', 'of', '@tacobell', '👍🔥🔥']"
Apr 25,"['RT', '@iHeartRadio:', 'RT', 'to', 'vote', 'for', '#Beliebers', 'for', '@tacobell', '#BestFanArmy!', '#iHeartAwards', '|', '@justinbieber', 'https://t.co/n4AuNOKp2l']"
Apr 25,"['I', 'believe', '@tacobell', 'has', 'the', 'best', 'music', 'playlist', 'in', 'the', 'fast', 'food', 'game', 'hands', 'down', '#tbell', '#playlist', '#music', 'https://t.co/K4WBp72qUf']"
Apr 25,"['.@tacobell', 'are', 'you', 'bastards', 'really', 'so', 'greedy', 'that', 'you', 'had', 'to', 'down', 'size', 'the', 'dollar', 'menu', 'like', 'that?', 'wtf', 'guys.', 'I', 'count…', 'https://t.co/cWOT9NIXuI']"
Apr 25,"['@OswegoCoNewsNow', '@BarlowforMayor', '@tacobell', '@OswegoCountyNY', 'Hopefully', 'they', 'don""t', 'use', 'the', 'ugly', 'intentionally-rusted', 'f…', 'https://t.co/021Yp4CIqt']"
Apr 25,"['When', 'you', 'and', 'your', 'husband', 'get', 'food', 'poisoning', 'from', 'eating', 'at', 'taco', 'bell', 'and', 'u', 'end', 'up', 'having', 'to', 'call', 'corporate', 'and…', 'https://t.co/02w9zTUWyB']"
Apr 25,"['@littlebj34', '@tacobell', '!!!!!', 'https://t.co/UghQeFkYxu']"
Apr 25,"['@tacobell', 'yall', 'really', 'been', 'screwing', 'up', 'my', 'order', 'lately', 'smh']"
Apr 25,"['¡Disfruta', 'del', 'Combo', 'Pa’2', 'a', 'solo', 'Q40!', 'Burrito', '5', 'capas,', 'nacho', 'bell', 'grande', 'y', 'bebidas.', 'Pide', 'el', 'tuyo', 'en', 'nuestros', 'restau…', 'https://t.co/Hv4IWyXIaq']"
Apr 25,"['RT', '@DescuentosRata:', 'Estos', 'son', 'los', '#DescuentosGuata', 'de', 'hoy', 'jueves', 'Con', '💵:', '🐀Subway:', 'sub', 'BMT', 'a', '$1990', '🐀McDonalds:', 'combo', 'Pollo', 'Italiano', 'a', '$3190…']"
Apr 25,"['let', 'the', 'record', 'show', 'i', 'severely', 'underestimated', '@tacobell', 'cantina', 'and', 'i', 'apologize.']"
Apr 25,"['@ZachLepla', '@tacobell', 'Im', 'so', 'happy...', 'I', 'miss', 'the', 'Baja', 'blasts', 'too']"
Apr 25,"['@barbidoll', '@tacobell']"
Apr 25,"['@littlebj34', '@tacobell', 'Taco', 'Bell', 'will', 'always', 'be', 'there', 'for', 'you,', 'no', 'matter', 'what', '❤️', '@tacobell']"
Apr 25,"['RT', '@little_lochness:', 'Told', 'my', 'girlfriend', '@tacobell', 'no', 'longer', 'sells', 'nacho', 'fries...', 'https://t.co/ci8BHUhU3L']"
Apr 25,"['Everybody', 'is', 'bumming', 'today', 'and', 'I""m', 'just', 'excited', 'that', 'I""m', 'getting', '@tacobell', 'later.', '😍']"
Apr 25,"['@justinpaul74', '@feedme_tacobell', '@FullyPoseable', 'I’ll', 'keep', 'an', 'eye', 'out', 'for', 'you,', 'my', 'friend!', '🙏🏼']"
Apr 25,"['Estos', 'son', 'los', '#DescuentosGuata', 'de', 'hoy', 'jueves', 'Con', '💵:', '🐀Subway:', 'sub', 'BMT', 'a', '$1990', '🐀McDonalds:', 'combo', 'Pollo', 'Italiano', 'a', '$3…', 'https://t.co/rVkybIHjCj']"
Apr 25,"['@kayy_long', '@tacobell', 'DUDE', 'SAME']"
Apr 25,"['Great', 'episode!', 'I', 'knew', '@tacobell', 'would', 'be', '#1!', 'I', 'hope', 'you', 'go', 'to', 'a', 'Carl""s', 'Jr.', 'soon!', 'They', 'have', 'charbroiled', 'burgers', 'and…', 'https://t.co/26yp1694sg']"
Apr 25,"['RT', '@little_lochness:', 'Told', 'my', 'girlfriend', '@tacobell', 'no', 'longer', 'sells', 'nacho', 'fries...', 'https://t.co/ci8BHUhU3L']"
Apr 25,"['@tacobell', 'you', 'store', 'maniger', 'is', 'now', 'making', 'rasist', 'statments', 'to', 'customers', 'due', 'to', 'the', 'wait.']"
Apr 25,"['5', 'worst', 'jobs', 'I’ve', 'had:', '-', '@CenturyLink', '-', 'IT', 'consulting', '-', '@McDonalds', '-', '@tacobell', '-', '@daytondailynews', 'https://t.co/Et8KCoEq0X']"
Apr 25,"['@tacobell', 'can', 'someone', 'please', 'dm', 'me', 'about', 'the', 'horrible', 'service', 'at', 'a', 'store']"
Apr 25,"['@ZachLepla', '@tacobell', 'I', 'miss', 'Taco', 'Bell', ':(']"
Apr 25,"['@tacobell', 'can', 'you', 'PLEASE', 'send', 'some', 'help', 'to', 'the', 'store', '@5410', 'manatee', 'ave,', 'in', 'bradenton', 'fl.', 'Ordered', 'my', 'meal', '25', 'min', 'ago…', 'https://t.co/hvzgFTfo4Z']"
Apr 25,"['RT', '@little_lochness:', 'Told', 'my', 'girlfriend', '@tacobell', 'no', 'longer', 'sells', 'nacho', 'fries...', 'https://t.co/ci8BHUhU3L']"
Apr 25,"['RT', '@little_lochness:', 'Told', 'my', 'girlfriend', '@tacobell', 'no', 'longer', 'sells', 'nacho', 'fries...', 'https://t.co/ci8BHUhU3L']"
